k,date,weekday,month,publication_hour,kind,j,lead_hours,h_start,h_end,interval_start,interval_end,n_valid_slots,valid,b_kW,y_kW
228,2025-08-17,6,2025-08,12,hour,9,10,126,131,2025-08-17 21:00:00,2025-08-17 22:00:00,6,True,-233.58346779487542,-64.56797937198719
229,2025-08-18,0,2025-08,12,hour,9,10,126,131,2025-08-18 21:00:00,2025-08-18 22:00:00,6,True,-233.85501286830308,-22.48320355415778
230,2025-08-19,1,2025-08,12,hour,9,10,126,131,2025-08-19 21:00:00,2025-08-19 22:00:00,6,True,-127.1139454336347,77.63959007997573
231,2025-08-20,2,2025-08,12,hour,9,10,126,131,2025-08-20 21:00:00,2025-08-20 22:00:00,6,True,-189.4779600918505,-142.17249969866984
232,2025-08-21,3,2025-08,12,hour,9,10,126,131,2025-08-21 21:00:00,2025-08-21 22:00:00,6,True,-47.57130322579784,-109.00122272359188
233,2025-08-22,4,2025-08,12,hour,9,10,126,131,2025-08-22 21:00:00,2025-08-22 22:00:00,6,True,-33.65315456761247,20.733529735079475
234,2025-08-23,5,2025-08,12,hour,9,10,126,131,2025-08-23 21:00:00,2025-08-23 22:00:00,6,True,-77.46388676173812,73.36515919822727
235,2025-08-24,6,2025-08,12,hour,9,10,126,131,2025-08-24 21:00:00,2025-08-24 22:00:00,6,True,-33.00129804405636,62.20642913481197
236,2025-08-25,0,2025-08,12,hour,9,10,126,131,2025-08-25 21:00:00,2025-08-25 22:00:00,6,True,-143.5546108343718,-115.43638904836325
237,2025-08-26,1,2025-08,12,hour,9,10,126,131,2025-08-26 21:00:00,2025-08-26 22:00:00,6,True,37.61441136670843,-79.40734877262578
238,2025-08-27,2,2025-08,12,hour,9,10,126,131,2025-08-27 21:00:00,2025-08-27 22:00:00,6,True,115.67757101491254,-98.88996662176851
239,2025-08-28,3,2025-08,12,hour,9,10,126,131,2025-08-28 21:00:00,2025-08-28 22:00:00,6,True,-1.6957994591431695,62.8313991730876
240,2025-08-29,4,2025-08,12,hour,9,10,126,131,2025-08-29 21:00:00,2025-08-29 22:00:00,6,True,-60.92548050104688,-191.34354944360788
241,2025-08-30,5,2025-08,12,hour,9,10,126,131,2025-08-30 21:00:00,2025-08-30 22:00:00,6,True,10.34385394594915,-3.409637140088686
242,2025-08-31,6,2025-08,12,hour,9,10,126,131,2025-08-31 21:00:00,2025-08-31 22:00:00,6,True,-143.24415809187212,-217.76227416924561
243,2025-09-01,0,2025-09,12,hour,9,10,126,131,2025-09-01 21:00:00,2025-09-01 22:00:00,6,True,-252.10488736318953,-810.0839395394552
244,2025-09-02,1,2025-09,12,hour,9,10,126,131,2025-09-02 21:00:00,2025-09-02 22:00:00,6,True,-253.70769533923416,-935.1483907856967
245,2025-09-03,2,2025-09,12,hour,9,10,126,131,2025-09-03 21:00:00,2025-09-03 22:00:00,6,True,-369.5230051076305,-678.1736226080919
246,2025-09-04,3,2025-09,12,hour,9,10,126,131,2025-09-04 21:00:00,2025-09-04 22:00:00,6,True,143.85733602088385,-493.9737163618397
247,2025-09-05,4,2025-09,12,hour,9,10,126,131,2025-09-05 21:00:00,2025-09-05 22:00:00,6,True,-160.26822239150843,-351.66417263854595
248,2025-09-06,5,2025-09,12,hour,9,10,126,131,2025-09-06 21:00:00,2025-09-06 22:00:00,6,True,20.689145132955826,3.3869804844981295
249,2025-09-07,6,2025-09,12,hour,9,10,126,131,2025-09-07 21:00:00,2025-09-07 22:00:00,6,True,188.34300771331223,-27.362996528920878
250,2025-09-08,0,2025-09,12,hour,9,10,126,131,2025-09-08 21:00:00,2025-09-08 22:00:00,6,True,245.86953490041392,577.3465738020341
251,2025-09-09,1,2025-09,12,hour,9,10,126,131,2025-09-09 21:00:00,2025-09-09 22:00:00,6,True,-201.11370973421467,-167.3586037798403
252,2025-09-10,2,2025-09,12,hour,9,10,126,131,2025-09-10 21:00:00,2025-09-10 22:00:00,6,True,-183.7679241410345,-115.80946762058768
253,2025-09-11,3,2025-09,12,hour,9,10,126,131,2025-09-11 21:00:00,2025-09-11 22:00:00,6,True,-77.63990220151042,-40.9951792209475
254,2025-09-12,4,2025-09,12,hour,9,10,126,131,2025-09-12 21:00:00,2025-09-12 22:00:00,6,True,-153.01816765584303,-9.589078860944104
255,2025-09-13,5,2025-09,12,hour,9,10,126,131,2025-09-13 21:00:00,2025-09-13 22:00:00,6,True,-79.74180710740272,-69.53422390672002
256,2025-09-14,6,2025-09,12,hour,9,10,126,131,2025-09-14 21:00:00,2025-09-14 22:00:00,6,True,-31.92815713693729,-120.55543989653172
257,2025-09-15,0,2025-09,12,hour,9,10,126,131,2025-09-15 21:00:00,2025-09-15 22:00:00,6,True,24.247735286215782,-166.09952816527735
258,2025-09-16,1,2025-09,12,hour,9,10,126,131,2025-09-16 21:00:00,2025-09-16 22:00:00,6,True,17.982408233554754,-41.618727054742216
259,2025-09-17,2,2025-09,12,hour,9,10,126,131,2025-09-17 21:00:00,2025-09-17 22:00:00,6,True,-101.58637708511378,-36.6217122252007
260,2025-09-18,3,2025-09,12,hour,9,10,126,131,2025-09-18 21:00:00,2025-09-18 22:00:00,6,True,-23.996999518983102,62.44620786014563
261,2025-09-19,4,2025-09,12,hour,9,10,126,131,2025-09-19 21:00:00,2025-09-19 22:00:00,6,True,-10.103687301291226,-181.8386852721072
262,2025-09-20,5,2025-09,12,hour,9,10,126,131,2025-09-20 21:00:00,2025-09-20 22:00:00,6,True,-8.084911115237977,-361.96148633827073
263,2025-09-21,6,2025-09,12,hour,9,10,126,131,2025-09-21 21:00:00,2025-09-21 22:00:00,6,True,119.1914087430614,44.367081047700445
264,2025-09-22,0,2025-09,12,hour,9,10,126,131,2025-09-22 21:00:00,2025-09-22 22:00:00,6,True,-4.52498620922582,158.11142691994473
265,2025-09-23,1,2025-09,12,hour,9,10,126,131,2025-09-23 21:00:00,2025-09-23 22:00:00,6,True,35.95841478423002,138.87352288468932
266,2025-09-24,2,2025-09,12,hour,9,10,126,131,2025-09-24 21:00:00,2025-09-24 22:00:00,6,True,152.02487872893622,-133.91985542501243
267,2025-09-25,3,2025-09,12,hour,9,10,126,131,2025-09-25 21:00:00,2025-09-25 22:00:00,6,True,-53.0966680683141,88.88014274110294
268,2025-09-26,4,2025-09,12,hour,9,10,126,131,2025-09-26 21:00:00,2025-09-26 22:00:00,6,True,-1.8626635053219616,-58.09561389202577
269,2025-09-27,5,2025-09,12,hour,9,10,126,131,2025-09-27 21:00:00,2025-09-27 22:00:00,6,True,74.529704590944,191.19239776795757
270,2025-09-28,6,2025-09,12,hour,9,10,126,131,2025-09-28 21:00:00,2025-09-28 22:00:00,6,True,9.183639758465688,-58.47841506863657
271,2025-09-29,0,2025-09,12,hour,9,10,126,131,2025-09-29 21:00:00,2025-09-29 22:00:00,6,True,62.0470453056267,7.447264254548827
272,2025-09-30,1,2025-09,12,hour,9,10,126,131,2025-09-30 21:00:00,2025-09-30 22:00:00,6,True,103.98641349860297,-10.550430240075912
273,2025-10-01,2,2025-10,12,hour,9,10,126,131,2025-10-01 21:00:00,2025-10-01 22:00:00,6,True,58.65320089509654,-421.7219469379484
274,2025-10-02,3,2025-10,12,hour,9,10,126,131,2025-10-02 21:00:00,2025-10-02 22:00:00,6,True,188.9009507678702,-331.27087941265086
275,2025-10-03,4,2025-10,12,hour,9,10,126,131,2025-10-03 21:00:00,2025-10-03 22:00:00,6,True,99.23644019539643,-395.56609190883137
276,2025-10-04,5,2025-10,12,hour,9,10,126,131,2025-10-04 21:00:00,2025-10-04 22:00:00,6,True,83.64741692662976,-72.51160011427025
277,2025-10-05,6,2025-10,12,hour,9,10,126,131,2025-10-05 21:00:00,2025-10-05 22:00:00,6,True,99.28341299682779,-38.89487597059573
278,2025-10-06,0,2025-10,12,hour,9,10,126,131,2025-10-06 21:00:00,2025-10-06 22:00:00,6,True,197.11987446565522,-186.21931915777222
279,2025-10-07,1,2025-10,12,hour,9,10,126,131,2025-10-07 21:00:00,2025-10-07 22:00:00,6,True,29.697494138710226,-92.24198678324926
280,2025-10-08,2,2025-10,12,hour,9,10,126,131,2025-10-08 21:00:00,2025-10-08 22:00:00,6,True,51.08014662596694,58.758543965590206
281,2025-10-09,3,2025-10,12,hour,9,10,126,131,2025-10-09 21:00:00,2025-10-09 22:00:00,6,True,-25.264317550963217,38.54298333288799
282,2025-10-10,4,2025-10,12,hour,9,10,126,131,2025-10-10 21:00:00,2025-10-10 22:00:00,6,True,78.0965097904788,92.96820466810202
283,2025-10-11,5,2025-10,12,hour,9,10,126,131,2025-10-11 21:00:00,2025-10-11 22:00:00,6,True,63.11617218687562,-91.08526393576987
284,2025-10-12,6,2025-10,12,hour,9,10,126,131,2025-10-12 21:00:00,2025-10-12 22:00:00,6,True,146.1354902058077,-53.51791829978212
285,2025-10-13,0,2025-10,12,hour,9,10,126,131,2025-10-13 21:00:00,2025-10-13 22:00:00,6,True,30.085098230762167,28.73496042912431
286,2025-10-14,1,2025-10,12,hour,9,10,126,131,2025-10-14 21:00:00,2025-10-14 22:00:00,6,True,46.67471969347874,41.54211593056501
287,2025-10-15,2,2025-10,12,hour,9,10,126,131,2025-10-15 21:00:00,2025-10-15 22:00:00,6,True,-81.14421743223829,109.8830976292066
288,2025-10-16,3,2025-10,12,hour,9,10,126,131,2025-10-16 21:00:00,2025-10-16 22:00:00,6,True,132.46827180576233,44.53668925821421
289,2025-10-17,4,2025-10,12,hour,9,10,126,131,2025-10-17 21:00:00,2025-10-17 22:00:00,6,True,73.04683044133783,56.448634279558064
290,2025-10-18,5,2025-10,12,hour,9,10,126,131,2025-10-18 21:00:00,2025-10-18 22:00:00,6,True,-36.57844143513338,62.446996361807955
291,2025-10-19,6,2025-10,12,hour,9,10,126,131,2025-10-19 21:00:00,2025-10-19 22:00:00,6,True,15.528349458176763,82.8069925937948
292,2025-10-20,0,2025-10,12,hour,9,10,126,131,2025-10-20 21:00:00,2025-10-20 22:00:00,6,True,61.92061628436977,20.92326078261097
293,2025-10-21,1,2025-10,12,hour,9,10,126,131,2025-10-21 21:00:00,2025-10-21 22:00:00,6,True,42.39372962122601,1.9613906763136886
294,2025-10-22,2,2025-10,12,hour,9,10,126,131,2025-10-22 21:00:00,2025-10-22 22:00:00,6,True,30.32020168204311,78.2970036711318
295,2025-10-23,3,2025-10,12,hour,9,10,126,131,2025-10-23 21:00:00,2025-10-23 22:00:00,6,True,-28.294415593287642,-9.017215840565465
296,2025-10-24,4,2025-10,12,hour,9,10,126,131,2025-10-24 21:00:00,2025-10-24 22:00:00,6,True,52.74808871926265,112.48059275505587
297,2025-10-25,5,2025-10,12,hour,9,10,126,131,2025-10-25 21:00:00,2025-10-25 22:00:00,6,True,2.662911117423922,123.55937919136538
298,2025-10-26,6,2025-10,12,hour,9,10,126,131,2025-10-26 21:00:00,2025-10-26 22:00:00,6,True,17.91279279090395,30.2165851549715
299,2025-10-27,0,2025-10,12,hour,9,10,126,131,2025-10-27 21:00:00,2025-10-27 22:00:00,6,True,2.550842011171426,51.675082221138986
300,2025-10-28,1,2025-10,12,hour,9,10,126,131,2025-10-28 21:00:00,2025-10-28 22:00:00,6,True,-28.50689793216573,31.628573437655177
301,2025-10-29,2,2025-10,12,hour,9,10,126,131,2025-10-29 21:00:00,2025-10-29 22:00:00,6,True,41.6328344006597,106.81515250931481
302,2025-10-30,3,2025-10,12,hour,9,10,126,131,2025-10-30 21:00:00,2025-10-30 22:00:00,6,True,-105.57817137777283,131.31236657951436
303,2025-10-31,4,2025-10,12,hour,9,10,126,131,2025-10-31 21:00:00,2025-10-31 22:00:00,6,True,-73.45859575792565,121.99296027519851
304,2025-11-01,5,2025-11,12,hour,9,10,126,131,2025-11-01 21:00:00,2025-11-01 22:00:00,6,True,-4.640970967543505,29.340087498396997
305,2025-11-02,6,2025-11,12,hour,9,10,126,131,2025-11-02 21:00:00,2025-11-02 22:00:00,6,True,57.25655475627673,33.768125660342925
306,2025-11-03,0,2025-11,12,hour,9,10,126,131,2025-11-03 21:00:00,2025-11-03 22:00:00,6,True,-41.62010863739139,2.512471215986352
307,2025-11-04,1,2025-11,12,hour,9,10,126,131,2025-11-04 21:00:00,2025-11-04 22:00:00,6,True,-95.64739127159025,39.992828521028436
308,2025-11-05,2,2025-11,12,hour,9,10,126,131,2025-11-05 21:00:00,2025-11-05 22:00:00,6,True,25.795187682959142,19.495765242477926
309,2025-11-06,3,2025-11,12,hour,9,10,126,131,2025-11-06 21:00:00,2025-11-06 22:00:00,6,True,31.719492812552136,203.8307637452032
310,2025-11-07,4,2025-11,12,hour,9,10,126,131,2025-11-07 21:00:00,2025-11-07 22:00:00,6,True,27.080862157878375,-102.78908769424159
311,2025-11-08,5,2025-11,12,hour,9,10,126,131,2025-11-08 21:00:00,2025-11-08 22:00:00,6,True,51.125615557036326,54.03517934598714
312,2025-11-09,6,2025-11,12,hour,9,10,126,131,2025-11-09 21:00:00,2025-11-09 22:00:00,6,True,-82.0287559329995,143.72088935023785
313,2025-11-10,0,2025-11,12,hour,9,10,126,131,2025-11-10 21:00:00,2025-11-10 22:00:00,6,True,126.34674360471415,124.16211822672479
314,2025-11-11,1,2025-11,12,hour,9,10,126,131,2025-11-11 21:00:00,2025-11-11 22:00:00,6,True,42.306434111128056,93.76315673247329
315,2025-11-12,2,2025-11,12,hour,9,10,126,131,2025-11-12 21:00:00,2025-11-12 22:00:00,6,True,-20.686481917215435,-5.75586053272779
316,2025-11-13,3,2025-11,12,hour,9,10,126,131,2025-11-13 21:00:00,2025-11-13 22:00:00,6,True,128.22319935649998,34.280466708026474
317,2025-11-14,4,2025-11,12,hour,9,10,126,131,2025-11-14 21:00:00,2025-11-14 22:00:00,6,True,-61.87231461002299,81.88450675051278
318,2025-11-15,5,2025-11,12,hour,9,10,126,131,2025-11-15 21:00:00,2025-11-15 22:00:00,6,True,-117.57695162806908,22.42624918289827
319,2025-11-16,6,2025-11,12,hour,9,10,126,131,2025-11-16 21:00:00,2025-11-16 22:00:00,6,True,204.38924250105734,1.4154041543367082
320,2025-11-17,0,2025-11,12,hour,9,10,126,131,2025-11-17 21:00:00,2025-11-17 22:00:00,6,True,-13.783563374563528,12.358983677915376
321,2025-11-18,1,2025-11,12,hour,9,10,126,131,2025-11-18 21:00:00,2025-11-18 22:00:00,6,True,19.3235222739025,154.93856534540956
322,2025-11-19,2,2025-11,12,hour,9,10,126,131,2025-11-19 21:00:00,2025-11-19 22:00:00,6,True,98.57616618973573,94.64966444317497
323,2025-11-20,3,2025-11,12,hour,9,10,126,131,2025-11-20 21:00:00,2025-11-20 22:00:00,6,True,-40.6358842857447,99.34402457757467
324,2025-11-21,4,2025-11,12,hour,9,10,126,131,2025-11-21 21:00:00,2025-11-21 22:00:00,6,True,-74.0537079780698,134.88101732707537
325,2025-11-22,5,2025-11,12,hour,9,10,126,131,2025-11-22 21:00:00,2025-11-22 22:00:00,6,True,90.72942723291469,14.873741378299277
326,2025-11-23,6,2025-11,12,hour,9,10,126,131,2025-11-23 21:00:00,2025-11-23 22:00:00,6,True,-25.987008113844848,111.5760391118124
327,2025-11-24,0,2025-11,12,hour,9,10,126,131,2025-11-24 21:00:00,2025-11-24 22:00:00,6,True,-13.655608665551275,49.34704123487404
328,2025-11-25,1,2025-11,12,hour,9,10,126,131,2025-11-25 21:00:00,2025-11-25 22:00:00,6,True,61.11582673598999,79.05128836892156
329,2025-11-26,2,2025-11,12,hour,9,10,126,131,2025-11-26 21:00:00,2025-11-26 22:00:00,6,True,-42.00684811569878,-19.686215579744992
330,2025-11-27,3,2025-11,12,hour,9,10,126,131,2025-11-27 21:00:00,2025-11-27 22:00:00,6,True,14.231872374411068,-0.4868348992557306
331,2025-11-28,4,2025-11,12,hour,9,10,126,131,2025-11-28 21:00:00,2025-11-28 22:00:00,6,True,-10.675731497390643,-81.81405785615236
332,2025-11-29,5,2025-11,12,hour,9,10,126,131,2025-11-29 21:00:00,2025-11-29 22:00:00,6,True,-80.26973317114751,-23.043799422097283
333,2025-11-30,6,2025-11,12,hour,9,10,126,131,2025-11-30 21:00:00,2025-11-30 22:00:00,6,True,46.05239675218854,23.80422995430816
334,2025-12-01,0,2025-12,12,hour,9,10,126,131,2025-12-01 21:00:00,2025-12-01 22:00:00,6,True,514.4993427430674,62.609507091099054
335,2025-12-02,1,2025-12,12,hour,9,10,126,131,2025-12-02 21:00:00,2025-12-02 22:00:00,6,True,451.61107598949076,173.89689375298022
336,2025-12-03,2,2025-12,12,hour,9,10,126,131,2025-12-03 21:00:00,2025-12-03 22:00:00,6,True,445.21041487730037,145.18177824602876
337,2025-12-04,3,2025-12,12,hour,9,10,126,131,2025-12-04 21:00:00,2025-12-04 22:00:00,6,True,223.62562054465374,-250.637126388283
338,2025-12-05,4,2025-12,12,hour,9,10,126,131,2025-12-05 21:00:00,2025-12-05 22:00:00,6,True,109.90347490026836,-150.31331107688993
339,2025-12-06,5,2025-12,12,hour,9,10,126,131,2025-12-06 21:00:00,2025-12-06 22:00:00,6,True,154.92348680521545,-14.664831437417055
340,2025-12-07,6,2025-12,12,hour,9,10,126,131,2025-12-07 21:00:00,2025-12-07 22:00:00,6,True,156.77520593214376,-99.52974839749875
341,2025-12-08,0,2025-12,12,hour,9,10,126,131,2025-12-08 21:00:00,2025-12-08 22:00:00,6,True,-297.694990319165,-109.51536423496297
342,2025-12-09,1,2025-12,12,hour,9,10,126,131,2025-12-09 21:00:00,2025-12-09 22:00:00,6,True,131.78033282329366,24.325004206821177
343,2025-12-10,2,2025-12,12,hour,9,10,126,131,2025-12-10 21:00:00,2025-12-10 22:00:00,6,True,165.26461174180562,25.249651057997653
344,2025-12-11,3,2025-12,12,hour,9,10,126,131,2025-12-11 21:00:00,2025-12-11 22:00:00,6,True,59.35670734187761,11.252178483153406
345,2025-12-12,4,2025-12,12,hour,9,10,126,131,2025-12-12 21:00:00,2025-12-12 22:00:00,6,True,146.80795019043413,-7.552514434827647
346,2025-12-13,5,2025-12,12,hour,9,10,126,131,2025-12-13 21:00:00,2025-12-13 22:00:00,6,True,64.40527971514605,80.44961265534812
347,2025-12-14,6,2025-12,12,hour,9,10,126,131,2025-12-14 21:00:00,2025-12-14 22:00:00,6,True,78.63276820364156,99.32110817219352
348,2025-12-15,0,2025-12,12,hour,9,10,126,131,2025-12-15 21:00:00,2025-12-15 22:00:00,6,True,98.7331595859511,-66.29986902793325
349,2025-12-16,1,2025-12,12,hour,9,10,126,131,2025-12-16 21:00:00,2025-12-16 22:00:00,6,True,283.3450526775464,30.7689635993551
350,2025-12-17,2,2025-12,12,hour,9,10,126,131,2025-12-17 21:00:00,2025-12-17 22:00:00,6,True,18.72768301078395,35.50356050512687
351,2025-12-18,3,2025-12,12,hour,9,10,126,131,2025-12-18 21:00:00,2025-12-18 22:00:00,6,True,176.76856299285933,-8.578905754990425
352,2025-12-19,4,2025-12,12,hour,9,10,126,131,2025-12-19 21:00:00,2025-12-19 22:00:00,6,True,16.131674614979982,44.79898028533845
353,2025-12-20,5,2025-12,12,hour,9,10,126,131,2025-12-20 21:00:00,2025-12-20 22:00:00,6,True,43.405996109120224,27.743922082396313
354,2025-12-21,6,2025-12,12,hour,9,10,126,131,2025-12-21 21:00:00,2025-12-21 22:00:00,6,True,203.04549171812187,-49.08464899927753
355,2025-12-22,0,2025-12,12,hour,9,10,126,131,2025-12-22 21:00:00,2025-12-22 22:00:00,6,True,-19.21272390270057,89.16080448954449
356,2025-12-23,1,2025-12,12,hour,9,10,126,131,2025-12-23 21:00:00,2025-12-23 22:00:00,6,True,-108.14583234642198,-69.65035320611408
357,2025-12-24,2,2025-12,12,hour,9,10,126,131,2025-12-24 21:00:00,2025-12-24 22:00:00,6,True,-0.3948122169655714,-63.063102860568506
358,2025-12-25,3,2025-12,12,hour,9,10,126,131,2025-12-25 21:00:00,2025-12-25 22:00:00,6,True,-81.11614715643479,5.214699326734869
359,2025-12-26,4,2025-12,12,hour,9,10,126,131,2025-12-26 21:00:00,2025-12-26 22:00:00,6,True,67.31307977320353,-1.1156287308673047
360,2025-12-27,5,2025-12,12,hour,9,10,126,131,2025-12-27 21:00:00,2025-12-27 22:00:00,6,True,-77.36926412289108,-99.93459172426151
361,2025-12-28,6,2025-12,12,hour,9,10,126,131,2025-12-28 21:00:00,2025-12-28 22:00:00,6,True,-13.264995598804944,50.70780742578768
362,2025-12-29,0,2025-12,12,hour,9,10,126,131,2025-12-29 21:00:00,2025-12-29 22:00:00,6,True,-247.97118663727483,54.36158197830567
363,2025-12-30,1,2025-12,12,hour,9,10,126,131,2025-12-30 21:00:00,2025-12-30 22:00:00,6,True,31.33248011456241,-6.199471950255202
364,2025-12-31,2,2025-12,12,hour,9,10,126,131,2025-12-31 21:00:00,2025-12-31 22:00:00,6,True,-117.62241368144107,68.18475787975422
31,2025-02-01,5,2025-02,12,hour,10,11,132,137,2025-02-01 22:00:00,2025-02-01 23:00:00,6,True,-226.97061650208926,-192.83477757857887
32,2025-02-02,6,2025-02,12,hour,10,11,132,137,2025-02-02 22:00:00,2025-02-02 23:00:00,6,True,-124.08915575255044,-114.4170788416737
33,2025-02-03,0,2025-02,12,hour,10,11,132,137,2025-02-03 22:00:00,2025-02-03 23:00:00,6,True,-124.66569038763828,-64.09993949710126
34,2025-02-04,1,2025-02,12,hour,10,11,132,137,2025-02-04 22:00:00,2025-02-04 23:00:00,6,True,-88.74908499092044,191.96428141248052
35,2025-02-05,2,2025-02,12,hour,10,11,132,137,2025-02-05 22:00:00,2025-02-05 23:00:00,6,True,-122.83421892014864,-25.298323694978915
36,2025-02-06,3,2025-02,12,hour,10,11,132,137,2025-02-06 22:00:00,2025-02-06 23:00:00,6,True,90.65245721526829,94.90049653581627
37,2025-02-07,4,2025-02,12,hour,10,11,132,137,2025-02-07 22:00:00,2025-02-07 23:00:00,6,True,-73.90177181964084,-66.58408617035086
38,2025-02-08,5,2025-02,12,hour,10,11,132,137,2025-02-08 22:00:00,2025-02-08 23:00:00,6,True,-37.76580188206541,9.747914421619498
39,2025-02-09,6,2025-02,12,hour,10,11,132,137,2025-02-09 22:00:00,2025-02-09 23:00:00,6,True,43.10981771800925,-83.14956771774428
40,2025-02-10,0,2025-02,12,hour,10,11,132,137,2025-02-10 22:00:00,2025-02-10 23:00:00,6,True,-106.55662477963931,-79.15050063862252
41,2025-02-11,1,2025-02,12,hour,10,11,132,137,2025-02-11 22:00:00,2025-02-11 23:00:00,6,True,-88.85423696751423,-164.33457998509076
42,2025-02-12,2,2025-02,12,hour,10,11,132,137,2025-02-12 22:00:00,2025-02-12 23:00:00,6,True,-84.70030009405203,-61.69243305741171
43,2025-02-13,3,2025-02,12,hour,10,11,132,137,2025-02-13 22:00:00,2025-02-13 23:00:00,6,True,-136.70110745200523,-69.14049994042436
44,2025-02-14,4,2025-02,12,hour,10,11,132,137,2025-02-14 22:00:00,2025-02-14 23:00:00,6,True,-45.00457654613759,-107.89620936719909
45,2025-02-15,5,2025-02,12,hour,10,11,132,137,2025-02-15 22:00:00,2025-02-15 23:00:00,6,True,9.3024193364328,42.30023215834467
46,2025-02-16,6,2025-02,12,hour,10,11,132,137,2025-02-16 22:00:00,2025-02-16 23:00:00,6,True,-157.72770164195344,11.125286120529609
47,2025-02-17,0,2025-02,12,hour,10,11,132,137,2025-02-17 22:00:00,2025-02-17 23:00:00,6,True,0.7361314437177194,-1.71236600472245
48,2025-02-18,1,2025-02,12,hour,10,11,132,137,2025-02-18 22:00:00,2025-02-18 23:00:00,6,True,19.6231830889501,-75.88703911851819
49,2025-02-19,2,2025-02,12,hour,10,11,132,137,2025-02-19 22:00:00,2025-02-19 23:00:00,6,True,34.05178463963042,143.44527494608943
50,2025-02-20,3,2025-02,12,hour,10,11,132,137,2025-02-20 22:00:00,2025-02-20 23:00:00,6,True,18.07380187000005,-47.45145294013704
51,2025-02-21,4,2025-02,12,hour,10,11,132,137,2025-02-21 22:00:00,2025-02-21 23:00:00,6,True,-35.51203558325028,57.491016802858745
52,2025-02-22,5,2025-02,12,hour,10,11,132,137,2025-02-22 22:00:00,2025-02-22 23:00:00,6,True,9.348573843393902,-37.380091441576646
53,2025-02-23,6,2025-02,12,hour,10,11,132,137,2025-02-23 22:00:00,2025-02-23 23:00:00,6,True,88.42245425108983,15.04824522715838
54,2025-02-24,0,2025-02,12,hour,10,11,132,137,2025-02-24 22:00:00,2025-02-24 23:00:00,6,True,9.831796708402635,31.722128344552782
55,2025-02-25,1,2025-02,12,hour,10,11,132,137,2025-02-25 22:00:00,2025-02-25 23:00:00,6,True,-9.341939048593304,46.10512938605674
