set,group,group_type,group_value,n,mae_kW,rmse_kW,bias_kW 
A_hourly,F0_original,hour,247_18_0,6,444.1194363077557,444.1194363077557,-444.1194363077557
A_hourly,F1_hist_mean,hour,247_18_0,6,295.34102576219175,295.34102576219175,-295.34102576219175
A_hourly,F2_intraday_linear,hour,247_18_0,6,24.221655832569922,24.221655832569922,-24.221655832569922
A_hourly,F0_original,hour,247_18_1,6,90.66585941066842,90.66585941066842,-90.66585941066842
A_hourly,F1_hist_mean,hour,247_18_1,6,27.773364090888208,27.773364090888208,27.773364090888208
A_hourly,F2_intraday_linear,hour,247_18_1,6,275.5663680638718,275.5663680638718,275.5663680638718
A_hourly,F0_original,hour,247_18_2,6,415.0604217134942,415.0604217134942,-415.0604217134942
A_hourly,F1_hist_mean,hour,247_18_2,6,286.94579336520565,286.94579336520565,-286.94579336520565
A_hourly,F2_intraday_linear,hour,247_18_2,6,3.7632104347330824,3.7632104347330824,3.7632104347330824
A_hourly,F0_original,hour,247_18_3,6,351.66417263854555,351.66417263854555,-351.66417263854555
A_hourly,F1_hist_mean,hour,247_18_3,6,198.628380663371,198.628380663371,-198.628380663371
A_hourly,F2_intraday_linear,hour,247_18_3,6,120.26208382256709,120.26208382256709,120.26208382256709
A_hourly,F0_original,hour,247_18_4,6,306.1974918530741,306.1974918530741,-306.1974918530741
A_hourly,F1_hist_mean,hour,247_18_4,6,159.2566952101838,159.2566952101838,-159.2566952101838
A_hourly,F2_intraday_linear,hour,247_18_4,6,47.58094382157515,47.58094382157515,47.58094382157515
A_hourly,F0_original,hour,247_18_5,6,272.44123646676826,272.44123646676826,-272.44123646676826
A_hourly,F1_hist_mean,hour,247_18_5,6,142.56637073130923,142.56637073130923,-142.56637073130923
A_hourly,F2_intraday_linear,hour,247_18_5,6,118.47308021147956,118.47308021147956,118.47308021147956
A_hourly,F0_original,hour,248_6_0,6,183.42946032921145,183.42946032921145,183.42946032921145
A_hourly,F1_hist_mean,hour,248_6_0,6,252.51580822832148,252.51580822832148,252.51580822832148
A_hourly,F2_intraday_linear,hour,248_6_0,6,171.60796656108823,171.60796656108823,171.60796656108823
A_hourly,F0_original,hour,248_6_1,6,144.75729997796498,144.75729997796498,144.75729997796498
A_hourly,F1_hist_mean,hour,248_6_1,6,181.8228962015869,181.8228962015869,181.8228962015869
A_hourly,F2_intraday_linear,hour,248_6_1,6,94.55596343414209,94.55596343414209,94.55596343414209
A_hourly,F0_original,hour,248_6_2,6,166.47473777195046,166.47473777195046,166.47473777195046
A_hourly,F1_hist_mean,hour,248_6_2,6,220.95596730711077,220.95596730711077,220.95596730711077
A_hourly,F2_intraday_linear,hour,248_6_2,6,159.3882043558542,159.3882043558542,159.3882043558542
A_hourly,F0_original,hour,248_6_3,6,97.65343149222463,97.65343149222463,97.65343149222463
A_hourly,F1_hist_mean,hour,248_6_3,6,137.05104203530345,137.05104203530345,137.05104203530345
A_hourly,F2_intraday_linear,hour,248_6_3,6,57.21389721268588,57.21389721268588,57.21389721268588
A_hourly,F0_original,hour,248_6_4,6,98.63680610982192,98.63680610982192,98.63680610982192
A_hourly,F1_hist_mean,hour,248_6_4,6,160.8394871353844,160.8394871353844,160.8394871353844
A_hourly,F2_intraday_linear,hour,248_6_4,6,44.04813308579378,44.04813308579378,44.04813308579378
A_hourly,F0_original,hour,248_6_5,6,20.68914513295522,20.68914513295522,20.68914513295522
A_hourly,F1_hist_mean,hour,248_6_5,6,108.50829262844127,108.50829262844127,108.50829262844127
A_hourly,F2_intraday_linear,hour,248_6_5,6,11.331505141273283,11.331505141273283,11.331505141273283
A_hourly,F0_original,hour,248_12_0,6,20.459947742775057,20.459947742775057,20.459947742775057
A_hourly,F1_hist_mean,hour,248_12_0,6,135.7196868352189,135.7196868352189,135.7196868352189
A_hourly,F2_intraday_linear,hour,248_12_0,6,46.37239681082292,46.37239681082292,46.37239681082292
A_hourly,F0_original,hour,248_12_1,6,41.077021005945426,41.077021005945426,41.077021005945426
A_hourly,F1_hist_mean,hour,248_12_1,6,177.68744853452154,177.68744853452154,177.68744853452154
A_hourly,F2_intraday_linear,hour,248_12_1,6,93.06010790111759,93.06010790111759,93.06010790111759
A_hourly,F0_original,hour,248_12_2,6,22.350496164967808,22.350496164967808,22.350496164967808
A_hourly,F1_hist_mean,hour,248_12_2,6,185.22483530808677,185.22483530808677,185.22483530808677
A_hourly,F2_intraday_linear,hour,248_12_2,6,70.58742638598414,70.58742638598414,70.58742638598414
A_hourly,F0_original,hour,248_12_3,6,13.4813950162129,13.4813950162129,13.4813950162129
A_hourly,F1_hist_mean,hour,248_12_3,6,154.50447193177524,154.50447193177524,154.50447193177524
A_hourly,F2_intraday_linear,hour,248_12_3,6,84.92433355016556,84.92433355016556,84.92433355016556
A_hourly,F0_original,hour,248_12_4,6,148.36155399308336,148.36155399308336,-148.36155399308336
A_hourly,F1_hist_mean,hour,248_12_4,6,12.199009860240949,12.199009860240949,-12.199009860240949
A_hourly,F2_intraday_linear,hour,248_12_4,6,115.90492194789113,115.90492194789113,-115.90492194789113
A_hourly,F0_original,hour,248_12_5,6,33.30062269159316,33.30062269159316,-33.30062269159316
A_hourly,F1_hist_mean,hour,248_12_5,6,141.38130384155602,141.38130384155602,141.38130384155602
A_hourly,F2_intraday_linear,hour,248_12_5,6,34.596389719423314,34.596389719423314,34.596389719423314
A_hourly,F0_original,hour,248_18_0,6,70.09028186484329,70.09028186484329,70.09028186484329
A_hourly,F1_hist_mean,hour,248_18_0,6,232.00221265216578,232.00221265216578,232.00221265216578
A_hourly,F2_intraday_linear,hour,248_18_0,6,116.42335383184127,116.42335383184127,116.42335383184127
A_hourly,F0_original,hour,248_18_1,6,296.4482008454597,296.4482008454597,-296.4482008454597
A_hourly,F1_hist_mean,hour,248_18_1,6,181.58957565406854,181.58957565406854,-181.58957565406854
A_hourly,F2_intraday_linear,hour,248_18_1,6,279.2583726738271,279.2583726738271,-279.2583726738271
A_hourly,F0_original,hour,248_18_2,6,148.08657134840496,148.08657134840496,-148.08657134840496
A_hourly,F1_hist_mean,hour,248_18_2,6,9.165832557896465,9.165832557896465,-9.165832557896465
A_hourly,F2_intraday_linear,hour,248_18_2,6,132.40341013883153,132.40341013883153,-132.40341013883153
A_hourly,F0_original,hour,248_18_3,6,3.3869804844980536,3.3869804844980536,3.3869804844980536
A_hourly,F1_hist_mean,hour,248_18_3,6,165.63228916760954,165.63228916760954,165.63228916760954
A_hourly,F2_intraday_linear,hour,248_18_3,6,33.761779052309066,33.761779052309066,33.761779052309066
A_hourly,F0_original,hour,248_18_4,6,225.95133065302025,225.95133065302025,-225.95133065302025
A_hourly,F1_hist_mean,hour,248_18_4,6,67.49619168275422,67.49619168275422,-67.49619168275422
A_hourly,F2_intraday_linear,hour,248_18_4,6,153.6065884472755,153.6065884472755,-153.6065884472755
A_hourly,F0_original,hour,248_18_5,6,128.52408326844397,128.52408326844397,-128.52408326844397
A_hourly,F1_hist_mean,hour,248_18_5,6,0.3319713847636194,0.3319713847636194,0.3319713847636194
A_hourly,F2_intraday_linear,hour,248_18_5,6,107.53040212360747,107.53040212360747,-107.53040212360747
A_hourly,F0_original,hour,249_6_0,6,191.82509999632111,191.82509999632111,191.82509999632111
A_hourly,F1_hist_mean,hour,249_6_0,6,250.0034893260936,250.0034893260936,250.0034893260936
A_hourly,F2_intraday_linear,hour,249_6_0,6,125.71714317096485,125.71714317096485,125.71714317096485
A_hourly,F0_original,hour,249_6_1,6,100.75556434831196,100.75556434831196,100.75556434831196
A_hourly,F1_hist_mean,hour,249_6_1,6,131.19744059828918,131.19744059828918,131.19744059828918
A_hourly,F2_intraday_linear,hour,249_6_1,6,8.987975024621846,8.987975024621846,8.987975024621846
A_hourly,F0_original,hour,249_6_2,6,332.16985933651176,332.16985933651176,332.16985933651176
A_hourly,F1_hist_mean,hour,249_6_2,6,375.7509862838506,375.7509862838506,375.7509862838506
A_hourly,F2_intraday_linear,hour,249_6_2,6,278.551012487731,278.551012487731,278.551012487731
A_hourly,F0_original,hour,249_6_3,6,211.30717771992022,211.30717771992022,211.30717771992022
A_hourly,F1_hist_mean,hour,249_6_3,6,246.2938673660683,246.2938673660683,246.2938673660683
A_hourly,F2_intraday_linear,hour,249_6_3,6,138.33868562850694,138.33868562850694,138.33868562850694
A_hourly,F0_original,hour,249_6_4,6,242.3964594747049,242.3964594747049,242.3964594747049
A_hourly,F1_hist_mean,hour,249_6_4,6,300.75156578813767,300.75156578813767,300.75156578813767
A_hourly,F2_intraday_linear,hour,249_6_4,6,147.59446753910743,147.59446753910743,147.59446753910743
A_hourly,F0_original,hour,249_6_5,6,188.34300771331073,188.34300771331073,188.34300771331073
A_hourly,F1_hist_mean,hour,249_6_5,6,270.01415487119993,270.01415487119993,270.01415487119993
A_hourly,F2_intraday_linear,hour,249_6_5,6,151.1002319196832,151.1002319196832,151.1002319196832
A_hourly,F0_original,hour,249_12_0,6,80.00458598443038,80.00458598443038,80.00458598443038
A_hourly,F1_hist_mean,hour,249_12_0,6,188.6337417961704,188.6337417961704,188.6337417961704
A_hourly,F2_intraday_linear,hour,249_12_0,6,36.7995739859507,36.7995739859507,-36.7995739859507
A_hourly,F0_original,hour,249_12_1,6,83.9735707317277,83.9735707317277,83.9735707317277
A_hourly,F1_hist_mean,hour,249_12_1,6,215.8322536623018,215.8322536623018,215.8322536623018
A_hourly,F2_intraday_linear,hour,249_12_1,6,4.905338471937284,4.905338471937284,-4.905338471937284
A_hourly,F0_original,hour,249_12_2,6,55.00968496605765,55.00968496605765,-55.00968496605765
A_hourly,F1_hist_mean,hour,249_12_2,6,98.51701184786543,98.51701184786543,98.51701184786543
A_hourly,F2_intraday_linear,hour,249_12_2,6,190.89449002900346,190.89449002900346,-190.89449002900346
A_hourly,F0_original,hour,249_12_3,6,249.6640996668466,249.6640996668466,-249.6640996668466
A_hourly,F1_hist_mean,hour,249_12_3,6,109.14566436168116,109.14566436168116,-109.14566436168116
A_hourly,F2_intraday_linear,hour,249_12_3,6,295.7369947728339,295.7369947728339,-295.7369947728339
A_hourly,F0_original,hour,249_12_4,6,125.19126882486489,125.19126882486489,-125.19126882486489
A_hourly,F1_hist_mean,hour,249_12_4,6,15.7306209149192,15.7306209149192,15.7306209149192
A_hourly,F2_intraday_linear,hour,249_12_4,6,242.8552391607709,242.8552391607709,-242.8552391607709
A_hourly,F0_original,hour,249_12_5,6,110.9372096123634,110.9372096123634,-110.9372096123634
A_hourly,F1_hist_mean,hour,249_12_5,6,62.128441281781306,62.128441281781306,62.128441281781306
A_hourly,F2_intraday_linear,hour,249_12_5,6,212.81084999007362,212.81084999007362,-212.81084999007362
A_hourly,F0_original,hour,249_18_0,6,234.603845588048,234.603845588048,-234.603845588048
A_hourly,F1_hist_mean,hour,249_18_0,6,78.475527458133,78.475527458133,-78.475527458133
A_hourly,F2_intraday_linear,hour,249_18_0,6,129.91035582786935,129.91035582786935,-129.91035582786935
A_hourly,F0_original,hour,249_18_1,6,81.8341508235726,81.8341508235726,-81.8341508235726
A_hourly,F1_hist_mean,hour,249_18_1,6,39.91191382702618,39.91191382702618,39.91191382702618
A_hourly,F2_intraday_linear,hour,249_18_1,6,1.7302675409018775,1.7302675409018775,-1.7302675409018775
A_hourly,F0_original,hour,249_18_2,6,203.4192276075546,203.4192276075546,-203.4192276075546
A_hourly,F1_hist_mean,hour,249_18_2,6,66.26744750428952,66.26744750428952,-66.26744750428952
A_hourly,F2_intraday_linear,hour,249_18_2,6,120.23251081581748,120.23251081581748,-120.23251081581748
A_hourly,F0_original,hour,249_18_3,6,27.36299652892103,27.36299652892103,-27.36299652892103
A_hourly,F1_hist_mean,hour,249_18_3,6,139.62748798306075,139.62748798306075,139.62748798306075
A_hourly,F2_intraday_linear,hour,249_18_3,6,82.24568427407576,82.24568427407576,82.24568427407576
A_hourly,F0_original,hour,249_18_4,6,149.14657879940205,149.14657879940205,-149.14657879940205
A_hourly,F1_hist_mean,hour,249_18_4,6,20.83074803778618,20.83074803778618,20.83074803778618
A_hourly,F2_intraday_linear,hour,249_18_4,6,15.496976386699771,15.496976386699771,-15.496976386699771
A_hourly,F0_original,hour,249_18_5,6,156.65323428393003,156.65323428393003,-156.65323428393003
A_hourly,F1_hist_mean,hour,249_18_5,6,27.14395333794073,27.14395333794073,-27.14395333794073
A_hourly,F2_intraday_linear,hour,249_18_5,6,74.17054901866959,74.17054901866959,-74.17054901866959
A_hourly,F0_original,hour,250_6_0,6,139.37459712028522,139.37459712028522,139.37459712028522
A_hourly,F1_hist_mean,hour,250_6_0,6,182.07151414328746,182.07151414328746,182.07151414328746
A_hourly,F2_intraday_linear,hour,250_6_0,6,41.249565886713754,41.249565886713754,41.249565886713754
A_hourly,F0_original,hour,250_6_1,6,149.54142008151757,149.54142008151757,149.54142008151757
A_hourly,F1_hist_mean,hour,250_6_1,6,172.75347642167344,172.75347642167344,172.75347642167344
A_hourly,F2_intraday_linear,hour,250_6_1,6,49.80718344889556,49.80718344889556,49.80718344889556
A_hourly,F0_original,hour,250_6_2,6,125.00063996318477,125.00063996318477,125.00063996318477
A_hourly,F1_hist_mean,hour,250_6_2,6,157.5727419648947,157.5727419648947,157.5727419648947
A_hourly,F2_intraday_linear,hour,250_6_2,6,12.202605642160052,12.202605642160052,12.202605642160052
A_hourly,F0_original,hour,250_6_3,6,146.46617748529206,146.46617748529206,146.46617748529206
A_hourly,F1_hist_mean,hour,250_6_3,6,166.454924821629,166.454924821629,166.454924821629
A_hourly,F2_intraday_linear,hour,250_6_3,6,39.809367905256295,39.809367905256295,39.809367905256295
A_hourly,F0_original,hour,250_6_4,6,93.3375900612873,93.3375900612873,93.3375900612873
A_hourly,F1_hist_mean,hour,250_6_4,6,141.26244365695402,141.26244365695402,141.26244365695402
A_hourly,F2_intraday_linear,hour,250_6_4,6,37.728660036605106,37.728660036605106,-37.728660036605106
A_hourly,F0_original,hour,250_6_5,6,245.86953490041196,245.86953490041196,245.86953490041196
A_hourly,F1_hist_mean,hour,250_6_5,6,324.7685272091767,324.7685272091767,324.7685272091767
A_hourly,F2_intraday_linear,hour,250_6_5,6,174.61400195584793,174.61400195584793,174.61400195584793
A_hourly,F0_original,hour,250_12_0,6,333.9815198353035,333.9815198353035,333.9815198353035
A_hourly,F1_hist_mean,hour,250_12_0,6,444.538062190426,444.538062190426,444.538062190426
A_hourly,F2_intraday_linear,hour,250_12_0,6,191.1491206080982,191.1491206080982,191.1491206080982
A_hourly,F0_original,hour,250_12_1,6,365.3853404697056,365.3853404697056,365.3853404697056
A_hourly,F1_hist_mean,hour,250_12_1,6,491.1112380190243,491.1112380190243,491.1112380190243
A_hourly,F2_intraday_linear,hour,250_12_1,6,211.51283385179704,211.51283385179704,211.51283385179704
A_hourly,F0_original,hour,250_12_2,6,422.43261703479675,422.43261703479675,422.43261703479675
A_hourly,F1_hist_mean,hour,250_12_2,6,574.4449783652899,574.4449783652899,574.4449783652899
A_hourly,F2_intraday_linear,hour,250_12_2,6,242.12722325574214,242.12722325574214,242.12722325574214
A_hourly,F0_original,hour,250_12_3,6,377.4101602318042,377.4101602318042,377.4101602318042
A_hourly,F1_hist_mean,hour,250_12_3,6,523.2885405252127,523.2885405252127,523.2885405252127
A_hourly,F2_intraday_linear,hour,250_12_3,6,341.9537809435906,341.9537809435906,341.9537809435906
A_hourly,F0_original,hour,250_12_4,6,516.3766990154363,516.3766990154363,516.3766990154363
A_hourly,F1_hist_mean,hour,250_12_4,6,659.1858741325759,659.1858741325759,659.1858741325759
A_hourly,F2_intraday_linear,hour,250_12_4,6,378.2291831110788,378.2291831110788,378.2291831110788
A_hourly,F0_original,hour,250_12_5,6,669.3241878258232,669.3241878258232,669.3241878258232
A_hourly,F1_hist_mean,hour,250_12_5,6,846.0008376613878,846.0008376613878,846.0008376613878
A_hourly,F2_intraday_linear,hour,250_12_5,6,550.7705304427582,550.7705304427582,550.7705304427582
A_hourly,F0_original,hour,250_18_0,6,560.1552207389605,560.1552207389605,560.1552207389605
A_hourly,F1_hist_mean,hour,250_18_0,6,719.7358219143475,719.7358219143475,719.7358219143475
A_hourly,F2_intraday_linear,hour,250_18_0,6,13.62572204663411,13.62572204663411,13.62572204663411
A_hourly,F0_original,hour,250_18_1,6,304.83406692318204,304.83406692318204,304.83406692318204
A_hourly,F1_hist_mean,hour,250_18_1,6,420.4730335992681,420.4730335992681,420.4730335992681
A_hourly,F2_intraday_linear,hour,250_18_1,6,167.43912754323537,167.43912754323537,-167.43912754323537
A_hourly,F0_original,hour,250_18_2,6,387.35623514643066,387.35623514643066,387.35623514643066
A_hourly,F1_hist_mean,hour,250_18_2,6,531.0526907330977,531.0526907330977,531.0526907330977
A_hourly,F2_intraday_linear,hour,250_18_2,6,201.82351568110062,201.82351568110062,-201.82351568110062
A_hourly,F0_original,hour,250_18_3,6,577.3465738020341,577.3465738020341,577.3465738020341
A_hourly,F1_hist_mean,hour,250_18_3,6,738.5261649908498,738.5261649908498,738.5261649908498
A_hourly,F2_intraday_linear,hour,250_18_3,6,60.79037694992894,60.79037694992894,-60.79037694992894
A_hourly,F0_original,hour,250_18_4,6,402.6517698873604,402.6517698873604,402.6517698873604
A_hourly,F1_hist_mean,hour,250_18_4,6,572.3438120394649,572.3438120394649,572.3438120394649
A_hourly,F2_intraday_linear,hour,250_18_4,6,71.0124830954569,71.0124830954569,71.0124830954569
A_hourly,F0_original,hour,250_18_5,6,443.64384528728124,443.64384528728124,443.64384528728124
A_hourly,F1_hist_mean,hour,250_18_5,6,580.3259967482645,580.3259967482645,580.3259967482645
A_hourly,F2_intraday_linear,hour,250_18_5,6,53.12633187072788,53.12633187072788,-53.12633187072788
A_hourly,F0_original,hour,251_6_0,6,65.32941122958346,65.32941122958346,-65.32941122958346
A_hourly,F1_hist_mean,hour,251_6_0,6,32.84015900166469,32.84015900166469,-32.84015900166469
A_hourly,F2_intraday_linear,hour,251_6_0,6,16.280898519048606,16.280898519048606,16.280898519048606
